"year","reporterCode","flowCode","partnerCode","netWgt_kg","fobValue_usd","primaryValue_usd","qty"
"2015","276","X","191","9440","63354.594","63354.594","2"
"2015","276","X","208","13500","112573.459","112573.459","2"
"2015","276","X","124","10009","113692.473","113692.473","1"
"2015","276","X","100","2950","29988.24","29988.24","1"
"2015","276","X","203","12000","155419.823","155419.823","1"
"2015","276","X","208","2500","25124.024","25124.024","1"
"2015","276","X","72","27200","326945.017","326945.017","1"
"2015","276","X","108","8354","89004.299","89004.299","1"
"2015","276","X","140","6000","11644.842","11644.842","1"
"2015","276","X","196","8300","28639.657","28639.657","1"
"2015","392","X","203","447448","1149423","1149423",
"2015","392","X","348","718932","1536649","1536649",
"2015","392","X","152","1248577","4190303","4190303",
"2015","392","X","116","1434920","3138105","3138105",
"2015","392","X","752","144898","1251170","1251170",
"2015","392","X","616","2162381","6665809","6665809",
"2015","392","X","50","82320","182453","182453",
"2015","392","X","818","2230324","5697937","5697937",
"2015","392","X","757","28600","63261","63261",
"2015","392","X","586","434990","3214448","3214448",
"2015","392","X","554","784806","7402759","7402759",
"2015","392","X","144","559779","3692074","3692074",
"2015","392","X","724","3280980","25685074","25685074",
"2015","392","X","682","3217721","20856848","20856848",
"2015","392","X","710","1905041","17442519","17442519",
"2015","392","X","792","3210692","23442043","23442043",
"2015","392","X","56","894440","6412955","6412955",
"2015","392","X","104","12882013","50481950","50481950",
"2015","392","X","76","79987","691102","691102",
"2015","392","X","528","2470269","11620110","11620110",
"2015","392","X","380","623631","1275449","1275449",
"2015","392","X","124","8728519","95775669","95775669",
"2015","392","X","484","1140186","9755916","9755916",
"2015","392","X","643","2410091","8110967","8110967",
"2015","392","X","251","10143564","89579074","89579074",
"2015","392","X","784","1543990","10135672","10135672",
"2015","392","X","36","4553487","39749848","39749848",
"2015","392","X","699","1601517","9548573","9548573",
"2015","392","X","826","2040399","16545049","16545049",
"2015","392","X","276","7412248","63986532","63986532",
"2015","392","X","360","3257602","27789154","27789154",
"2015","392","X","608","21424338","89962830","89962830",
"2015","392","X","458","3621715","16915953","16915953",
"2015","392","X","704","39114088","96988568","96988568",
"2015","392","X","702","885732","9244747","9244747",
"2015","392","X","344","2325175","17820300","17820300",
"2015","392","X","764","15859370","115720569","115720569",
"2015","392","X","490","4173140","35754064","35754064",
"2015","392","X","842","76004170","808758674","808758674",
"2015","392","X","410","3329839","34567734","34567734",
"2015","392","X","0","268658614","1893469166","1893469166",
"2015","392","X","156","1474197","9382045","9382045",
"2015","392","X","8","267908","681350","681350",
"2015","392","X","31","7620","65864","65864",
"2015","392","X","64","317","4041","4041",
"2015","392","X","70","26420","77359","77359",
"2015","392","X","72","1050","2306","2306",
"2015","392","X","96","17050","81186","81186",
"2015","392","X","112","165602","593322","593322",
"2015","392","X","178","10368","15057","15057",
"2015","392","X","180","1045","6694","6694",
"2015","392","X","184","1400","3554","3554",
"2015","392","X","188","17806","139620","139620",
"2015","392","X","191","72465","184452","184452",
"2015","392","X","196","142547","318304","318304",
"2015","392","X","204","1000","10190","10190",
"2015","392","X","212","6540","71632","71632",
"2015","392","X","214","99275","728653","728653",
"2015","392","X","233","22145","62401","62401",
"2015","392","X","231","7810","53633","53633",
"2015","392","X","242","57635","432521","432521",
"2015","392","X","268","297759","842308","842308",
"2015","392","X","288","8510","16065","16065",
"2015","392","X","320","8980","60699","60699",
"2015","392","X","324","6040","13660","13660",
"2015","392","X","332","9040","74872","74872",
"2015","392","X","340","10450","23974","23974",
"2015","392","X","368","72005","146405","146405",
"2015","392","X","398","53375","173304","173304",
"2015","392","X","417","79181","524508","524508",
"2015","392","X","426","1085","2892","2892",
"2015","392","X","428","134610","257845","257845",
"2015","392","X","440","1646782","3845586","3845586",
"2015","392","X","450","7592","55724","55724",
"2015","392","X","462","1500","7082","7082",
"2015","392","X","470","97460","276761","276761",
"2015","392","X","480","138840","910767","910767",
"2015","392","X","498","164680","354782","354782",
"2015","392","X","508","53990","210699","210699",
"2015","392","X","540","12572","89813","89813",
"2015","392","X","580","650","1892","1892",
"2015","392","X","583","8390","57922","57922",
"2015","392","X","585","1000","3512","3512",
"2015","392","X","598","185815","1580259","1580259",
"2015","392","X","600","30815","85681","85681",
"2015","392","X","703","199045","416506","416506",
"2015","392","X","705","98461","198807","198807",
"2015","392","X","716","2650","7553","7553",
"2015","392","X","740","19047","67434","67434",
"2015","392","X","768","1000","2099","2099",
"2015","392","X","780","188538","1344569","1344569",
"2015","392","X","788","373356","2816925","2816925",
"2015","392","X","800","11890","18305","18305",
"2015","392","X","804","592867","1555367","1555367",
"2015","392","X","807","29670","71583","71583",
"2015","392","X","834","42744","284100","284100",
"2015","392","X","858","156790","312892","312892",
"2015","392","X","887","29210","124059","124059",
"2015","392","X","894","19524","139810","139810",
"2015","392","X","418","45963","328312","328312",
"2015","392","X","12","50880","381028","381028",
"2015","392","X","100","2285215","4963573","4963573",
"2015","392","X","68","136984","514665","514665",
"2015","392","X","422","275371","425621","425621",
"2015","392","X","372","16718","110614","110614",
"2015","392","X","218","2163054","14225955","14225955",
"2015","392","X","404","224528","1551392","1551392",
"2015","392","X","400","115914","407812","407812",
"2015","392","X","300","933982","3259669","3259669",
"2015","392","X","364","223684","1877771","1877771",
"2015","392","X","48","711570","5286687","5286687",
"2015","392","X","591","95952","744512","744512",
"2015","392","X","496","13530","121134","121134",
"2015","392","X","642","410196","916957","916957",
"2015","392","X","620","1079297","4042046","4042046",
"2015","392","X","170","1528216","11746103","11746103",
"2015","392","X","634","717375","5782222","5782222",
"2015","392","X","512","765822","4738239","4738239",
"2015","392","X","604","221601","1392443","1392443",
"2015","392","X","208","38800","420852","420852",
"2015","392","X","40","98481","1100418","1100418",
"2015","392","X","246","104254","876992","876992",
"2015","392","X","414","791445","5536582","5536582",
"2015","392","X","579","1750","24023","24023",
"2015","392","M","792","246195",,"2558245",
"2015","392","M","36","22340",,"398523",
"2015","392","M","616","21700",,"190518",
"2015","392","M","360","73377",,"740752",
"2015","392","M","246","228450",,"2628109",
"2015","392","M","699","5136",,"43964",
"2015","392","M","40","6171",,"68575",
"2015","392","M","208","1078",,"23842",
"2015","392","M","752","2332746",,"23446555",
"2015","392","M","528","399432",,"4739321",
"2015","392","M","764","41423",,"247837",
"2015","392","M","251","2245469",,"26492376",
"2015","392","M","826","2425095",,"28503867",
"2015","392","M","490","529",,"9024",
"2015","392","M","410","101677",,"874687",
"2015","392","M","380","1535963",,"16079298",
"2015","392","M","156","67295",,"494964",
"2015","392","M","276","1318966",,"17759997",
"2015","392","M","0","11681882",,"133783128",
"2015","392","M","842","608840",,"8482674",
"2015","156","X","340","171.176","2006","2006","0"
"2015","156","X","524","72201.93","846131","846131","0"
"2015","156","X","800","1193.281","13984","13984","0"
"2015","156","X","524","72201.93","846131","846131","0"
"2015","156","X","800","992078.814","5127387","5127387","0"
"2015","156","X","344","1096579.192","5651834","5651834","156.712"
"2015","156","X","348","107788.512","917392","917392","35.1"
"2015","156","X","360","2911887.93","21387362","21387362","877.96"
"2015","156","X","364","18285098.701","91238800","91238800","2549.712"
"2015","156","X","364","351.48","4500","4500","0.042"
"2015","156","X","368","557352.001","4188613","4188613","154.32"
"2015","156","X","376","23783.892","162757","162757","5.611"
"2015","156","X","380","126486.916","1011626","1011626","37.697"
"2015","156","X","384","1484392.767","7794728","7794728","266.638"
"2015","156","X","388","10933.907","54408","54408","2.025"
"2015","156","X","392","66085.485","562456","562456","21.52"
"2015","156","X","398","399014.566","2759666","2759666","95.698"
"2015","156","X","400","19592.099","138676","138676","8.582"
"2015","156","X","404","5408787.651","27487966","27487966","816.219"
"2015","156","X","408","344321.036","2861877","2861877","378.485"
"2015","156","X","410","42427.783","325033","325033","12.494"
"2015","156","X","414","113336.119","600535","600535","20.936"
"2015","156","X","417","453767.228","2632293","2632293","110.304"
"2015","156","X","418","583886.413","3060590","3060590","89.869"
"2015","156","X","422","2353.979","20902","20902","1.972"
"2015","156","X","428","13625.249","115965","115965","4.437"
"2015","156","X","430","69189.376","391722","391722","20.874"
"2015","156","X","434","1722.156","16193","16193","2.695"
"2015","156","X","440","254767.214","2205222","2205222","134.239"
"2015","156","X","446","9166.402","49722","49722","1.463"
"2015","156","X","450","168495.092","1440044","1440044","335.091"
"2015","156","X","454","92823.914","459346","459346","12.437"
"2015","156","X","458","5928159.842","31591926","31591926","942.073"
"2015","156","X","462","22603.999","195016","195016","11.02"
"2015","156","X","466","159237.003","1355272","1355272","51.853"
"2015","156","X","466","2335758.384","11560354","11560354","313.035"
"2015","156","X","470","766.9","7111","7111","1.061"
"2015","156","X","478","281473.41","1427261","1427261","39.774"
"2015","156","X","480","106542.027","521721","521721","13.978"
"2015","156","X","484","1584896.832","13509736","13509736","544.763"
"2015","156","X","490","392460.538","2248612","2248612","69.071"
"2015","156","X","496","1782741.991","14369175","14369175","529.966"
"2015","156","X","498","160403.513","1299809","1299809","88.865"
"2015","156","X","499","9373.769","45902","45902","1.23"
"2015","156","X","504","1212355.557","5936731","5936731","159.058"
"2015","156","X","508","2264318.545","11976145","11976145","361.268"
"2015","156","X","512","142254.073","738394","738394","20.912"
"2015","156","X","516","94419.428","560224","560224","37.054"
"2015","156","X","528","227043.43","1932375","1932375","73.934"
"2015","156","X","540","38793.591","297296","297296","10.864"
"2015","156","X","548","8231.812","40310","40310","1.08"
"2015","156","X","554","188133.204","1413505","1413505","52.049"
"2015","156","X","558","23164.099","197975","197975","8.689"
"2015","156","X","562","230647.567","1129448","1129448","30.26"
"2015","156","X","566","22469341.645","110732508","110732508","3004.876"
"2015","156","X","579","4242.515","36423","36423","1.819"
"2015","156","X","585","8594.018","73144","73144","2.799"
"2015","156","X","586","4414333.814","21880322","21880322","599.273"
"2015","156","X","591","68675.094","607655","607655","23.506"
"2015","156","X","598","457559.036","2821231","2821231","110.041"
"2015","156","X","600","498487.402","2704759","2704759","94.018"
"2015","156","X","604","1230840.021","7113223","7113223","493.701"
"2015","156","X","608","14209195.618","76452339","76452339","2236.546"
"2015","156","X","616","4615.771","39285","39285","1.503"
"2015","156","X","710","3521431.709","18412285","18412285","532.482"
"2015","156","X","716","1586.176","13500","13500","0.517"
"2015","156","X","716","257521.496","1484152","1484152","53.617"
"2015","156","X","724","90826.977","773173","773173","29.773"
"2015","156","X","728","1261061.028","10244687","10244687","389.946"
"2015","156","X","729","394832.259","2004307","2004307","56.076"
"2015","156","X","740","29384.318","185702","185702","8.916"
"2015","156","X","748","1039.004","8843","8843","0.338"
"2015","156","X","752","59180.686","503689","503689","19.271"
"2015","156","X","757","770.059","6554","6554","0.251"
"2015","156","X","760","22365.078","190350","190350","7.283"
"2015","156","X","762","476946.795","3414850","3414850","127.369"
"2015","156","X","764","2147265.414","12653416","12653416","484.852"
"2015","156","X","768","144462.909","773902","773902","27.365"
"2015","156","X","776","466.218","3968","3968","0.152"
"2015","156","X","780","6740.823","35820","35820","1.036"
"2015","156","X","784","255348.034","1421743","1421743","43.403"
"2015","156","X","788","492032.489","3178639","3178639","127.45"
"2015","156","X","792","1618253.36","13773014","13773014","526.962"
"2015","156","X","795","377875.382","2096763","2096763","62.83"
"2015","156","X","800","990885.533","5113403","5113403","155.346"
"2015","156","X","804","1748213.317","16071809","16071809","2227.193"
